#Object,	Type,	Filename,	Age,	Age_flag,	Delta,	AB?,	min_wl,	max_wl,	Redshift
sn2018jkb	IIP	Spectra/trimmed_SN2018jkb_2018-12-09_05-42-54_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-8.0	0	-9.99	0	3637.2	9229.51	0.02
sn2018jkb	IIP	Spectra/trimmed_SN2018jkb_2018-12-15_01-46-05_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-2.0	0	-9.99	0	3341.74	7458.07	0.02
sn2018jkb	IIP	Spectra/trimmed_SN2018jkb_2018-12-15_02-11-55_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-2.0	0	-9.99	0	6000.55	9995.95	0.02
sn2018jkb	IIP	Spectra/trimmed_SN2018jkb_2019-01-09_02-34-44_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	23.0	0	-9.99	0	3341.26	7458.21	0.02
sn2018jkb	IIP	Spectra/trimmed_SN2018jkb_2019-01-09_03-10-20_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	23.0	0	-9.99	0	5996.55	9991.01	0.02
sn2018jkb	IIP	Spectra/trimmed_SN2018jkb_2019-01-16_02-24-50_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	30.0	0	-9.99	0	3341.04	7458.05	0.02
sn2018jkb	IIP	Spectra/trimmed_SN2018jkb_2019-01-16_03-01-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	30.0	0	-9.99	0	5997.5	9992.45	0.02
sn2018ivc	II-pec	Spectra/trimmed_SN2018ivc_2018-12-09_03-38-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	3340.5	7458.43	0.038
sn2018ivc	II-pec	Spectra/trimmed_SN2018ivc_2018-12-09_03-54-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	6000.37	9996.32	0.038
sn2018ivc	II-pec	Spectra/trimmed_SN2018ivc_2018-12-15_02-55-57_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	22.0	0	-9.99	0	3341.74	7458.07	0.038
sn2018ivc	II-pec	Spectra/trimmed_SN2018ivc_2018-12-15_03-11-48_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	22.0	0	-9.99	0	6000.52	9995.9	0.038
sn2018ivc	II-pec	Spectra/trimmed_SN2018ivc_2019-01-13_01-09-44_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	51.0	0	-9.99	0	3642.21	9235.49	0.038
sn2018ivc	II-pec	Spectra/trimmed_SN2018ivc_2019-01-15_00-52-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	53.0	0	-9.99	0	3643.26	9236.42	0.038
sn2018iuq	IIP	Spectra/trimmed_SN2018iuq_2018-12-16_05-25-05_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	3641.68	9233.52	0.028
sn2018iuq	IIP	Spectra/trimmed_SN2018iuq_2019-01-13_04-09-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	41.0	0	-9.99	0	3642.21	9235.49	0.028
sn2018iuq	IIP	Spectra/trimmed_SN2018iuq_2019-01-25_02-33-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	53.0	0	-9.99	0	3642.91	9234.76	0.028
sn2018iuq	IIP	Spectra/trimmed_SN2018iuq_2019-03-08_01-30-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	95.0	0	-9.99	0	3640.44	9231.36	0.028
sn2018iuq	IIP	Spectra/trimmed_SN2018iuq_2019-03-18_03-01-07_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	105.0	0	-9.99	0	3638.67	9229.74	0.028
sn2018hfm	IIP	Spectra/trimmed_SN2018hfm_2018-12-08_07-24-05_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	52.0	0	-9.99	0	3638.67	9230.66	0.0081
sn2018hfm	IIP	Spectra/trimmed_SN2018hfm_2019-01-09_07-41-28_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	84.0	0	-9.99	0	3642.1	9234.58	0.0081
sn2018hfm	IIP	Spectra/trimmed_SN2018hfm_2019-02-27_04-50-03_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	133.0	0	-9.99	0	3640.97	9233.35	0.0081
sn2018fus	IIP	Spectra/trimmed_SN2018fus_2018-09-09_03-30-51_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	7.0	0	-9.99	0	3643.28	9234.56	0.025
sn2018fus	IIP	Spectra/trimmed_SN2018fus_2018-09-15_02-40-54_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	3344.55	7462.05	0.025
sn2018fus	IIP	Spectra/trimmed_SN2018fus_2018-10-10_03-41-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	38.0	0	-9.99	0	3639.49	9231.65	0.025
sn2018fus	IIP	Spectra/trimmed_SN2018fus_2018-11-06_01-12-55_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	65.0	0	-9.99	0	3642.74	9234.06	0.025
sn2018evy	IIP	Spectra/trimmed_SN2018evy_2018-08-18_01-46-24_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-15.0	0	-9.99	0	3341.5	7457.81	0.0189
sn2018evy	IIP	Spectra/trimmed_SN2018evy_2018-08-18_02-34-01_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-15.0	0	-9.99	0	6002.51	9997.59	0.0189
sn2018evy	IIP	Spectra/trimmed_SN2018evy_2018-09-02_02-04-59_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-0.0	0	-9.99	0	3341.04	7458.08	0.0189
sn2018evy	IIP	Spectra/trimmed_SN2018evy_2018-09-02_02-35-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-0.0	0	-9.99	0	5999.44	9995.65	0.0189
sn2018evy	IIP	Spectra/trimmed_SN2018evy_2018-09-10_01-13-29_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	8.0	0	-9.99	0	3642.09	9234.19	0.0189
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-08-05_09-52-00_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	0	-9.99	0	3642.75	9234.68	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-08-12_08-23-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	0	-9.99	0	3643.62	9235.82	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-08-17_07-44-35_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	3341.11	7457.87	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-08-17_08-10-25_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	6002.49	9997.16	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-09-08_07-29-41_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	38.0	0	-9.99	0	6003.09	9998.66	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-09-16_06-05-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	46.0	0	-9.99	0	6003.01	9998.65	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-09-16_06-49-16_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	46.0	0	-9.99	0	3345.0	7462.65	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-10-19_07-51-09_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	79.0	0	-9.99	0	3642.56	9234.88	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-11-02_07-53-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	93.0	0	-9.99	0	3642.72	9234.1	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2018-11-15_06-54-50_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	106.0	0	-9.99	0	3642.67	9234.25	0.03
sn2018eph	IIP	Spectra/trimmed_SN2018eph_2019-03-09_02-19-35_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	220.0	0	-9.99	0	3618.69	9233.15	0.03
sn2018emt	IIP	Spectra/trimmed_SN2018emt_2018-08-11_03-39-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-64.0	1	-9.99	0	3342.93	7459.09	0.0239
sn2018emt	IIP	Spectra/trimmed_SN2018emt_2018-08-17_08-56-06_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-57.0	1	-9.99	0	3642.32	9234.94	0.0239
sn2018emt	IIP	Spectra/trimmed_SN2018emt_2018-09-09_04-03-56_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-35.0	1	-9.99	0	3644.28	9235.56	0.0239
sn2018emt	IIP	Spectra/trimmed_SN2018emt_2018-09-15_04-08-06_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-29.0	1	-9.99	0	3649.53	9239.97	0.0239
sn2018coq	IIP	Spectra/trimmed_SN2018coq_2018-08-04_07-50-26_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	64.0	0	-9.99	0	3642.19	9234.46	0.025
sn2018coq	IIP	Spectra/trimmed_SN2018coq_2018-08-11_04-01-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	71.0	0	-9.99	0	3642.95	9234.38	0.025
sn2018coq	IIP	Spectra/trimmed_SN2018coq_2018-08-17_06-00-25_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	77.0	0	-9.99	0	3642.32	9234.94	0.025
sn2018coq	IIP	Spectra/trimmed_SN2018coq_2018-09-08_04-16-31_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	99.0	0	-9.99	0	3643.32	9234.69	0.025
sn2018coq	IIP	Spectra/trimmed_SN2018coq_2018-11-08_01-23-57_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	160.0	0	-9.99	0	3643.38	9234.18	0.025
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-05-21_05-37-31_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-8.0	0	-9.99	0	3643.0	9234.02	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-05-23_06-57-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-6.0	0	-9.99	0	3341.92	7458.05	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-05-23_07-23-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-6.0	0	-9.99	0	6001.99	9997.51	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-08-03_01-40-32_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	66.0	0	-9.99	0	3341.28	7458.25	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-08-04_02-39-35_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	67.0	0	-9.99	0	6001.18	9997.02	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-08-13_01-14-31_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	76.0	0	-9.99	0	3344.24	7460.8	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-08-13_02-05-30_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	76.0	0	-9.99	0	6002.6	9997.31	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-09-02_01-13-27_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	96.0	0	-9.99	0	3341.04	7458.08	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-09-17_00-01-18_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	111.0	0	-9.99	0	3341.34	7458.52	0.0267
sn2018bsz	IIP	Spectra/trimmed_SN2018bsz_2018-09-17_00-49-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	111.0	0	-9.99	0	6002.38	9998.1	0.0267
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2018-11-01_05-09-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	198.0	1	-9.99	0	3340.0	7458.39	0.025
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2018-11-02_06-44-03_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	199.0	1	-9.99	0	6002.09	9997.98	0.025
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2018-11-16_04-54-38_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	213.0	1	-9.99	0	3341.3	7457.54	0.025
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2018-11-17_03-11-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	214.0	1	-9.99	0	6002.09	9996.97	0.025
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2018-12-02_06-26-09_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	229.0	1	-9.99	0	6001.62	9995.44	0.025
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2018-12-02_07-27-48_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	229.0	1	-9.99	0	3341.84	7458.07	0.025
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2018-12-15_03-45-03_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	242.0	1	-9.99	0	6001.56	9996.93	0.025
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2018-12-15_04-46-07_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	242.0	1	-9.99	0	3341.11	7457.6	0.025
sn2018aad	IIP	Spectra/trimmed_SN2018aad_2019-01-07_06-22-20_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	265.0	1	-9.99	0	3341.07	7458.17	0.025
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2017-12-30_02-43-47_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-11.0	1	-9.99	0	3647.03	9239.16	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-01-14_01-45-26_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	1	-9.99	0	3344.64	7455.01	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-01-14_02-11-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	1	-9.99	0	5995.45	9991.29	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-01-16_03-42-03_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	6.0	1	-9.99	0	3345.84	7462.32	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-01-16_04-07-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	6.0	1	-9.99	0	5995.66	9991.16	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-02-06_02-28-26_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	27.0	1	-9.99	0	3341.53	7457.58	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-02-06_03-20-16_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	27.0	1	-9.99	0	5994.08	9989.4	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-02-22_02-09-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	43.0	1	-9.99	0	3340.94	7457.93	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-02-22_02-58-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	43.0	1	-9.99	0	5994.4	9988.88	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-03-08_00-36-27_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	57.0	1	-9.99	0	3343.77	7460.42	0.058
sn2017jei	IIP	Spectra/trimmed_SN2017jei_2018-03-08_01-28-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	57.0	1	-9.99	0	5993.88	9990.12	0.058
sn2017ivv	IIP	Spectra/trimmed_SN2017ivv_2018-03-25_09-25-51_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	100.0	0	-9.99	0	3642.4	9233.71	0.003
sn2017ivv	IIP	Spectra/trimmed_SN2017ivv_2018-04-20_08-25-19_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	126.0	0	-9.99	0	3642.99	9233.39	0.003
sn2017ivv	IIP	Spectra/trimmed_SN2017ivv_2018-05-12_06-36-41_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	148.0	0	-9.99	0	3642.66	9234.39	0.003
sn2017ivv	IIP	Spectra/trimmed_SN2017ivv_2018-08-05_03-35-56_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	233.0	0	-9.99	0	3643.26	9234.42	0.003
sn2017ivv	IIP	Spectra/trimmed_SN2017ivv_2018-08-18_04-40-39_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	246.0	0	-9.99	0	3643.21	9234.67	0.003
sn2017ivv	IIP	Spectra/trimmed_SN2017ivv_2018-09-10_04-14-39_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	269.0	0	-9.99	0	3642.09	9234.19	0.003
sn2017ivv	IIP	Spectra/trimmed_SN2017ivv_2018-09-17_02-43-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	276.0	0	-9.99	0	3642.37	9235.01	0.003
sn2017ivv	IIP	Spectra/trimmed_SN2017ivv_2018-11-02_00-18-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	322.0	0	-9.99	0	3642.72	9234.1	0.003
sn2017hrq	IIP	Spectra/trimmed_SN2017hrq_2017-11-09_07-10-36_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-7.0	1	-9.99	0	3592.0	9190.55	0.055
sn2017hrq	IIP	Spectra/trimmed_SN2017hrq_2017-11-11_05-25-41_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	1	-9.99	0	3345.23	7461.9	0.055
sn2017hrq	IIP	Spectra/trimmed_SN2017hrq_2017-11-11_05-51-29_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	1	-9.99	0	5996.09	9991.88	0.055
sn2017hrq	IIP	Spectra/trimmed_SN2017hrq_2017-11-11_07-47-53_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	1	-9.99	0	6037.89	7142.09	0.055
sn2017hrq	IIP	Spectra/trimmed_SN2017hrq_2017-11-27_06-22-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	1	-9.99	0	3343.35	7463.08	0.055
sn2017hrq	IIP	Spectra/trimmed_SN2017hrq_2017-11-27_06-48-03_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	1	-9.99	0	5996.11	9991.24	0.055
sn2017hrq	IIP	Spectra/trimmed_SN2017hrq_2018-04-09_00-19-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	144.0	1	-9.99	0	3341.94	7457.89	0.055
sn2017hrq	IIP	Spectra/trimmed_SN2017hrq_2018-04-09_00-45-25_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	144.0	1	-9.99	0	6002.32	9999.41	0.055
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2017-10-30_08-48-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-4.0	1	-9.99	0	3633.1	9226.24	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2017-11-12_07-12-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	9.0	1	-9.99	0	3643.97	9235.39	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2017-11-28_06-55-13_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	25.0	1	-9.99	0	3643.62	9235.72	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2017-12-15_04-00-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	42.0	1	-9.99	0	3643.62	9235.08	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2018-01-12_04-05-09_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	70.0	1	-9.99	0	3646.76	9237.49	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2018-02-21_05-35-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	110.0	1	-9.99	0	3642.68	9235.14	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2018-03-10_04-17-47_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	127.0	1	-9.99	0	3642.34	9233.94	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2018-03-25_03-55-00_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	142.0	1	-9.99	0	3642.4	9233.71	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2018-04-09_02-27-55_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	157.0	1	-9.99	0	3643.87	9234.93	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2018-04-09_03-21-12_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	157.0	1	-9.99	0	3642.87	9233.93	0.006
sn2017hpi	IIL	Spectra/trimmed_SN2017hpi_2018-05-11_01-46-19_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	189.0	1	-9.99	0	3642.42	9235.08	0.006
sn2017hbj	IIP	Spectra/trimmed_SN2017hbj_2017-10-10_09-11-51_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	3643.81	9236.46	0.017
sn2017hbj	IIP	Spectra/trimmed_SN2017hbj_2017-10-11_03-52-01_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	3642.81	9235.46	0.017
sn2017hbj	IIP	Spectra/trimmed_SN2017hbj_2017-10-29_05-38-01_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	32.0	0	-9.99	0	3645.77	9237.59	0.017
sn2017hbj	IIP	Spectra/trimmed_SN2017hbj_2017-11-09_07-24-20_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	43.0	0	-9.99	0	3647.36	9238.86	0.017
sn2017hbj	IIP	Spectra/trimmed_SN2017hbj_2017-11-25_03-51-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	59.0	0	-9.99	0	3607.21	9189.47	0.017
sn2017hbj	IIP	Spectra/trimmed_SN2017hbj_2017-12-12_03-36-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	76.0	0	-9.99	0	3607.28	9189.36	0.017
sn2017hbj	IIP	Spectra/trimmed_SN2017hbj_2017-12-12_05-32-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	76.0	0	-9.99	0	3645.0	9236.3	0.017
sn2017hbj	IIP	Spectra/trimmed_SN2017hbj_2018-03-26_01-53-59_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	180.0	0	-9.99	0	3642.57	9234.01	0.017
sn2017gmr	IIP	Spectra/trimmed_SN2017gmr_2017-09-11_07-22-01_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	7.0	0	-9.99	0	3334.01	7449.8	0.005
sn2017gmr	IIP	Spectra/trimmed_SN2017gmr_2017-09-11_07-32-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	7.0	0	-9.99	0	5981.2	9974.64	0.005
sn2017gmr	IIP	Spectra/trimmed_SN2017gmr_2017-10-21_05-58-55_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	47.0	0	-9.99	0	3344.83	7461.51	0.005
sn2017gmr	IIP	Spectra/trimmed_SN2017gmr_2017-10-21_06-14-44_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	47.0	0	-9.99	0	5990.51	9985.05	0.005
sn2017aww	IIP	Spectra/trimmed_SN2017aww_2017-02-18_02-45-27_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-35.0	1	-9.99	0	3637.91	9230.8	0.0416
sn2017aww	IIP	Spectra/trimmed_SN2017aww_2017-02-19_05-33-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-34.0	1	-9.99	0	3638.05	9230.8	0.0416
sn2017aww	IIP	Spectra/trimmed_SN2017aww_2017-02-25_04-18-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-28.0	1	-9.99	0	3637.55	9230.02	0.0416
sn2017aww	IIP	Spectra/trimmed_SN2017aww_2017-03-06_01-55-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-19.0	1	-9.99	0	3638.07	9230.22	0.0416
sn2017aww	IIP	Spectra/trimmed_SN2017aww_2017-04-28_01-32-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	34.0	1	-9.99	0	3638.67	9229.52	0.0416
sn2017abw	IIP	Spectra/trimmed_SN2017abw_2017-02-07_05-53-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	4.0	0	-9.99	0	3641.27	9233.82	0.085
sn2017abw	IIP	Spectra/trimmed_SN2017abw_2017-02-18_06-25-57_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	15.0	0	-9.99	0	3341.41	7458.15	0.085
sn2017abw	IIP	Spectra/trimmed_SN2017abw_2017-02-19_07-12-10_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	3341.52	7458.13	0.085
sn2017abw	IIP	Spectra/trimmed_SN2017abw_2017-02-19_08-17-25_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	5986.02	9980.83	0.085
sn2017abw	IIP	Spectra/trimmed_SN2017abw_2017-02-25_07-12-06_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	22.0	0	-9.99	0	3341.65	7458.33	0.085
sn2017pn	IIP	Spectra/trimmed_SN2017pn_2017-02-19_02-52-16_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	24.0	1	-9.99	0	3637.69	9229.9	0.014
